label	txt
0	世纪欧洲学者质疑改变和放弃了欧洲所继承知识中最神圣化的知识科学革命的思想巨变使他们重新考察和描述宇宙的性质及其力量在这里对宇宙的性质及其力量作出革命性描述的理论是进化论万有引力定律量子论相对论
0	列·托洛茨基自传中写道在布尔什维克领导下消除人类躁狂精神病周期性发作的悲剧并为人类最高的文明奠定基础材料中的基础奠定于推翻了沙皇专制二月革命的胜利十月革命的成功四月提纲的提出
0	世纪三四十年代社会主义一词在西欧广为流传其义为提高劳动群众的福利和保障社会和平而改造社会制度孙中山认为循进化之理由天演而至人为社会主义实为之关键孙中山这里所说的社会主义指的是消灭私有制平均地权和土地国有用暴力推翻清政府统治建立资产阶级共和国
0	年资本主义世界经济危机爆发这场危机对中苏的影响有①日本发动九一八事变②苏联实施新经济政策以应对严重的危机③南京国民政府开展国民经济建设运动④苏联大量进口西方机器设备迅速实现了工业化②③④①②④①④①③④
0	年月日清晨．伦敦几家书店的门口人声鼎沸．人们争先恐后地排队购买刚出版的新书．书中的观点动摇了禁锢人们思想许多个世纪的神创论．材料中新书宣传的主要观点是自由落体定律经典力学体系生物进化理论细胞研究成果
0	我国进化论的进化一词来自日译在中文中包含了进步的含义而达尔文自己对进步却抱有疑虑他认为如果有适宜的环境即使进化过程不会完全逆转但应该是可以倒追的而及近代大多数中国公众对进化的理解恰恰相反中国公众的理解基本符合达尔文的进化论比达尔文的进化论更科学进一步完善了达尔文理论与国家贫弱现状直接相关
0	有历史学家把世纪年代的美国称为疯狂的年代其依据应该是当时美国两党派斗争激烈经济危机社会动荡经济社会盲目发展政府强化对经济的干预
0	坚持‘百花齐放百家争鸣’的方针是社会主义初级阶段的基本国情提出的客观要求这里客观要求指的是发展科技文化确立社会主义制度实现科教兴国战略避免学术问题政治化
0	年底美国记者白修德到延安采访后写道延安首先是一个思想工厂这在历史上也许是前所未有的这一思想工厂主要体现在工农武装割据理论人民民主专政理论关于中国革命的理论论联合政府的思想
0	近代以来科学的进步与艺术经济学政治学哲学等有着紧密的关系下列相关表述正确的是①牛顿经典力学影响了启蒙运动的进程②光学促进了印象派绘画的产生③相对论推动国家垄断资本主义的发展④进化论影响了殖民主义的发展①②③①②④②③④①③④
0	年月联合国安理会通过第号决议授权同科威特政府合作的会员国除非伊拉克在年月日或之前完全执行上述各决议指无条件撤军否则可以使用一切必要手段恢复该地区的国际和平与安全依此决议多国部队对伊拉克采取了军事行动中国政府对该决议投了弃权票对此分析正确的是中国政府反对军事干预解决争端中国政府反对联合国安理会决议联合国的军事行动违背了大国一致原则联合国大会职责是维护世界和平与安全
0	据科学简史记载年月日清晨雾霭中伦敦几家书店的门口人声鼎沸人们争先恐后地排队购买刚出版的新书初版本书在发行的当天就被销售一空信仰再次产生严重的危机宗教真理之金同那个盛装它的古老破旧的钱袋一起被丢弃了而且再也找不回来了这主要是由于马丁·路德提出信仰得救与上帝直接对话达尔文发表物种起源否定生物神创说牛顿创立经典力学体系摆脱神学对科学的束缚赫胥黎创立人猿同祖论否定上帝造人说
0	在找寻一代伟人毛泽东的思想成长历程中我们找到了下列出自毛泽东选集中的一些论述按照先后顺序排列正确的是①政权是从枪杆子中取得的②将革命进行到底③要适当地调整重工业和农业轻工业的投资比例更多地发展农业轻工业④总结我们的经验集中到一点就是工人阶级经过共产党领导的以工农联盟为基础的人民民主专政②①③④④①②③①②④③②④①③
0	下列关于世纪末到世纪头年先进中国人寻求救国救民道路的分析不正确的是相继经历了由走英日道路到走美法道路再到以俄为师的过程先后实践或主张了君主立宪制民主共和制和社会主义思想等政治方案先进的中国人已经探索出以农村包围城市夺取全国革命胜利的正确道路反映出先进的中国人在寻求救国救民道路时与时俱进敢为人先的探索精神
0	孙中山在某次大会宣言中指出中国以农立国而全国各阶级所受痛苦以农民为尤甚国民党之主张则以为农民之缺乏田地沦为佃户者国家当给以土地资其耕作并为之整顿水利移殖荒徼以均地力据此可以得出三民主义发展到了新三民主义新三民主义思想得以成功实践国民党的性质已发生了根本变革孙中山接受了中共的反帝主张
0	据美国沃克斯网站年月日的文章称纵观历史伽利略和牛顿等科学天才往往都相信占星术炼金术和魔法等非常奇异的事物这主要表明经典力学受到封建神学的冲击牛顿继承了伽利略的研究风格伽利略和牛顿开创了经典力学近代科学发展水平还不够深入
0	从鸦片战争前后到世纪年代中国思想界的发展历程是中体西用开眼看世界维新变法开眼看世界维新变法中体西用开眼开世界追求民主共和维新变法开眼看世界中体西用维新变法
0	中国近代史中经常提到近代化一词从生产力的角度来说是指采用机器生产;从政治方面来说是要求建立民主政治;从思想文化来说是主张民主与科学从这一观点出发下列言论所反映的历史事件推动了中国近代化的有①中国文武制度事事远出西人之上独火器万不能及中国欲自强则莫如学习外国利器②凡君主专制立宪和民主三法必当一一循序行之若紊其序则必打乱然则必欲予民权自由何必定出于革命乎③还我江山还我权刀山火海爷敢钻哪怕皇上服了外不杀洋人誓不完④近代欧洲之所以优越他族者科学之兴其功不在人权说下若舟车之有两轮也①②④②③④①③④①②③④
0	在现今中国公民因政府部门的怠惰错误造成公民个人损失的可以依照法律起诉政府相关部门其依据主要是①行政诉讼法②刑事诉讼法③行政复议法④民事诉讼法①③④①③①②④②③④
0	同心同德制度不同无妨碍；不亢不卑全民一心争主权下列各项中最符合这幅对联主题的是开国大典文革结束改革开放香港回归
0	在十月革命后苏维埃政府采取的革命措施中最能反映当时俄国人民迫切愿望的是由工人对生产和分配进行监督将大企业收归国有没收土地分配给劳动者使用颁布和平法令退出世界大战
0	新时期民主法制建设的首要环节是改进人民代表大会制度平反冤假错案建立法制体系确立依法治国
0	十月革命前列宁发表了重要演说指出俄国形势需要无产阶级夺取政权实现社会主义革命这一演说成为布尔什维克党的纲领性文件它是共产党宣言告俄国公民书和平法令四月提纲
0	杨建同学准备制作主题为改革开放新时期的外交成就网页收集了下列材料其中可以入选网页的是中国在联合国合法席位的恢复推动上海合作组织的建立周恩来率团出席亚非会议四川组团到台湾参加活动
0	爱因斯坦说自己是站在牛顿的肩上取得了科学成就下列关于牛顿经典力学与爱因斯坦相对论关系的说法不正确的是牛顿力学是相对论在低速状态下的一个特例相对论出现后牛顿力学体系失去了其存在的价值相对论否定了牛顿力学体系的绝对时空观相对论继承和发展了牛顿力学体系
0	马克思主义中国化就是将马克思主义的基本原理和中国革命与建设的实际相结合探索适合中国国情的道路下列历史术语体现了马克思主义中国化的有①民主与科学②新三民主义③新民主主义革命④社会主义初级阶段理论①②①③③④②④
0	年月日习近平主席在北京主持召开文艺工作座谈会并发表重要讲话要求坚持双百二为政治方向百花齐放与百家争鸣两个方针适用的领域分别是意识形态与科学技术文学艺术与意识形态文学艺术与科学技术科学技术与文学艺术
0	毛泽东与蒋介石对海峡两岸关系认识有一个共同点那就是互相承认对方的合法性都主张两岸和平相处都认为只有一个中国都主张两党共同执政
0	导致俄国发生十月革命的主要因素包括①落后与贫困②专制③战争④没有开展工业革命①②③④①②③①②④②③④
0	某同学在自学解放人类的阳光大道这一专题内容时自制了一张学习小卡片其中出现的错误有个个个个
0	孙中山是近代坚定的民主革命家但他同时又说纯用革命手段不能完全解决经济问题夫今日立国于世界之上犹乎人处于社会之中相资为用互助以成者也在这里孙中山主要强调的是革命是解决民生问题的主要手段民生问题解决要立足和谐互助国内各民族要平等团结互助以和平方式实现财富国有国民共享
0	毛泽东思想在中国革命与建设时期不断发展下列各项按时间先后顺序排列正确的是①星星之火可以燎原②抗日战争是持久战最后胜利是中国的③中国共产党领导的中国革命运动包括民主主义革命和社会主义革命两个阶段④在我们的面前有两类社会矛盾这就是敌我之间的矛盾和人民内部矛盾②①④③③①②④①③②④①②③④
0	同学们每个星期一都参加唱国歌升国旗仪式五星红旗被确定为中华人民共和国国旗是在中共七届二中全会中国人民政治协商会议第一届全体会议第一届全国人大中共十一届三中全会
0	把人类拉到了与普通生物同样的层面所有的地球生物都与人类有了或远或近的血缘关系彻底打破了人类自高自大一神之下众生之上的愚昧式自尊这段话是评价哥白尼天体运行论牛顿的万有引力定律达尔文的进化论爱因斯坦的相对论
0	鸦片战争后中国先进的知识分子掀起了向西方学习寻求变革的思潮下列在中国思想界引起巨大震动的是太阳中心说相对论和量子理论进化论经典力学
0	民主革命时期毛泽东对中国革命道路进行了不懈的探索以下著作与内容不一致的是著作内容中国社会各阶级的分析对农民问题予以高度关注中国的红色政权为什么能够存在探索了中国式武装夺取政权的道路新民主主义论对中国革命的性质对象任务动力和前途等一系列问题进行了系统阐述论人民民主专政系统提出了建设有中国特色社会主义的理论
0	有关中共的双百方针的说法不正确的是双百是指百花齐放百家争鸣它是我党领导文学艺术和科研工作的基本方针改革开放后提出促进了我国文艺和科研事业的繁荣
0	由于他证明了地上的力学也能应用于天上的星球从而昭示了一种简单而统一的自然规律的存在整个思想界不禁为之亢奋于是传统的宗教信仰被动摇了唯物主义思想开始盛行材料中的他对自然科学的突出贡献是开创了近代实验科学创立了经典力学体系成功解释了光电效应动摇了传统宗教信仰
0	年美国田纳西州的中学教师斯科普斯因在课堂上讲授达尔文进化论而被判有罪该州还立法禁止教师传授任何有违背圣经上帝造人教导的学说此法在该州直适用到年据此可知年后美国开始接受进化论斯科普斯言论违背美国宗教信仰自由进化论冲击了美国的基督教信仰田纳西州的立法行为违反了美国宪法
0	年月孙中山指出我们国民党的民生主义目的就是要把社会上的财源弄到平均不过办法不同当时孙中山所提的办法主要是指联俄联共扶助农工核定地价国民共享主权在民民族平等平均地权节制资本
0	孙中山提倡鄙人对于社会主义实欢迎其为利国福民之神圣实行社会主义之日即我民幼有所教老有所养分业操作各得其所我中华民国之国家一变而为社会主义之国家矣该文社会主义意为倾覆满清君主专制的民族主义创建民主共和国的民权主义推广节制资本的民生主义铲除私人资本的科学社会主义
0	牛顿的发现被认为跳出了神秘的黑匣子用理性的光芒照亮了人类；达尔文被当时的支持者称为生物学领域的牛顿二者的学说都反映了工业时代的要求得到了科学实验的验证改变了人们的思维方式促进了启蒙运动的发展
0	毛泽东思想被确立为中国共产党的指导思想是在中共一大国民党一大遵义会议中共七大
0	一切科学的东西都是在辩论求证中获得发展一切优秀的文艺都是在包容并存中得到繁荣该讲话明确了科技是第一生产力的思想奠定了科教兴国战略的理论基础反映了学术问题政治化的要求体现了双百方针的精神
0	下表反映出西方社会思想文化发展趋势是事件意义文艺复兴人文主义思想启蒙运动理性精神达尔文进化论挑战封建神学创世说理性化科学化理性化人本化宗教化神本化科学化宗教化
0	宇宙中物质的每个粒子都对其他粒子有引力；引力与两个粒子之间距离的平方成反比与他们的质量乘积成正比美斯塔夫里阿诺斯全球通史这一理论由普朗克创立指导人们发现海王星发展了经典力学改变近代物理学传统观念
0	达尔文生物进化论学说最直接的社会意义在于鼓励了社会的竞争意识促进了人口的大幅度增长促进了社会经济的发展进一步挑战了教会的权威
0	王鸿生在历史的瀑布与峡谷中认为近代的某一思想是以民道代天道是有民无天的新道统是翻天让民顶天立地这一思想应是变法维新三民主义民主科学社会主义
0	历史推论离不开对史实的正确解读下列推论与史实符合的是选项史实推论乾隆年间四大徽班进京标志京剧的正式形成．年大批知识分子归国为中国尖端科技领域准备了人才达尔文提出物竟天择适者生存可以用来合理解释自然和社会现象莫奈创作了日出·印象浪漫主义创作风格由此形成
0	年文化部举办庆祝建国十周年新片展览月一共展出了部优秀影片电影界将这一年称之为难忘的年这一盛况的出现直接得益于社会主义建设的全面展开人民文化生活的丰富多彩双百方针的提出和贯彻科学技术的巨大进步
0	有学者说文艺复兴把神从人们的生活中驱逐出去；哥白尼的天体运行论把神从天文学中驱逐出去；世纪造物主被从无生命现象的研究领域驱逐出去；世纪造物主被从有生命现象的研究领域驱逐出去世纪造物主两次被驱逐是指牛顿的经典力学和达尔文的进化论牛顿的经典力学和宣扬理性的启蒙运动伽利略的实验科学和达尔文的进化论伽利略的实验科学和宣扬理性的启蒙运动
0	孙中山说凡本国人及外国人之企业或有独占的性质或规模过大为私人之力所不能办者如银行铁道航路之属由国家经营管理之使私有资本制度不能操纵国民之生计这反映了孙中山主张节制资本促进社会公平扩张国营经济发展民族工业强调国家垄断反对自由竞争重视经济权益强调民族独立
0	某一理论被评价为使人们的认识由低速领域扩大到高速领域由宏观领域延伸到宇宙领域人们第一次深刻地认识到时间空间和物质的运动相互依赖这一理论的创立者是伽利略牛顿爱因斯坦普朗克
0	世纪中期以后造物主从有生命现象的研究领域最终被驱逐出去主要是因为西方人文主义精神的进一步发展启蒙思想和唯物主义哲学的进一步推广人猿同祖学说普遍得到了人们的认可物竞天择适者生存的进化观点的提出
0	下表反映了战后资本主义的新变化是年英．法．日三大产业在国民经济中的比重表英国法国日本第一产业第二产业第三产业建立福利国家第三产业的兴起新经济的出现国家垄断资本主义的发展
0	有学者提出从一定意义上说赫鲁晓夫既是斯大林模式的掘墓人但最终还是扮演了守墓人的角色他在此着重强调了赫鲁晓夫改革定程度上冲破了传统的束缚只是对斯大林体制的小修小补主张国家用经济方法管理经济后期趋于保守使改革陷于停滞
0	云南省富保村的村长说现在做村官太累了担子重压力大过去村委会主任是上面指派只要把乡镇的任务完成就行了现在不同了这个职务是老百姓给的除了让上面满意你更得对百姓负责以上村官任务的变化与哪一法律的实行有关劳动和社会保障法义务教育法中华人民共和国民法通则中华人民共和国村民委员会组织法
0	金瓯久分终必合两岸贵合避干戈自古盛世处安定振兴中华同尽责海外华人的这首诗表明一国两制是实现祖国统一的基本方针稳定是国家发展和民族振兴的前提条件促进祖国和平统一是中华民族的共同心愿实现祖国的统一不能采取武装的方式
0	列宁在国家与革命中指出要坚持民主集中制丝毫不排斥广泛的地方自治只要‘公社’和省自愿坚持国家的统一这可能为我国下列哪一制度的理论提供参考和可借鉴之处一国两制构想行省制度人民代表大会制度村民自治制度
0	在马克思墓碑上刻着一句著名的话哲学家们只是用不同的方式解释世界而问题是改变世界改变世界在世纪初的典型表现为共产党宣言的发表第一国际的成立巴黎公社运动俄国十月革命
0	邓小平曾对外国记者说我们两党谈判的机会和可能性是有的实施第三次国共合作的谈判协商是可能实现的协商是两党平等会谈不是中央与地方的谈判下列理解不正确的是谈判是国共两党的平等会谈两岸统一后两党继续合作国民党不以地方性代表参与会谈统一后台湾与中央地位平等
0	年月日外交部发言人华春莹表示中方将继续为推动朝鲜半岛形势软着陆发挥积极作用中方一贯秉持客观公正的立场我们反对任何可能导致局势紧张的行为主张通过对话解决问题这表明中国在等地区性国际组织中发挥重要作用我国奉行友好结盟政策维护世界和平是我国外交政策的重要内容我国奉行独立自主的外交政策
0	无论从哪个方面看罗曼诺夫王朝最后一个沙皇尼古拉二世都远远比不上他那些伟大的祖先尼古拉二世的专制统治是被哪场革命推翻的年俄国二月革命年俄国十月革命法国大革命英国资产阶级革命
0	俄国十月革命不是马克思原本意义上的社会主义革命即资本主义已经不能容纳生产力的发展而被社会主义取代的革命而是在资本主义模式难以顺利进行情况下发生的下列对材料理解不正确的是材料对俄国十月革命的性质提出了怀疑俄国资本主义的发展道路没有达到社会主义发展的条件俄国资本主义的发展受到沙皇专制统治的严重束缚材料表明十月革命的历史意义在于开创了新的现代化发展道路
0	中国人民站起来了是人类历史上极其光辉灿烂的一章震惊了东亚和世界促进世界民族解放运动发展与之相关的史实是抗日战争取得伟大胜利新民主主义革命的胜利以国际大国身份参与国际事务综合国力居世界前列
0	截至到年月我国海军已派出批护航编队赴特定海域执行护航任务共护航中外船舶余艘中国已向余项联合国维和行动派出军事观察员民事警察和民事官员以及工程兵部队这反映了不同社会制度和意识形态的国家可以合作中国的和平崛起理念得到了西方认同与周边国家的睦邻友好关系正稳步推进中国积极参加以联合国为中心的多边外交
0	苏联赫鲁晓夫勃列日涅夫戈尔巴乔夫进行改革的共同之处是都坚持以马克思主义为指导都加强了党的执政能力建设都突破了原有的计划经济体制都是对苏联生产关系的调整
0	下列是同学在网上搜到的一个历史事件的关键词列宁四月提纲攻打冬宫这个历史事件应该是科学社会主义理论诞生巴黎公社革命二月革命推翻沙皇统治俄国十月革命
0	下列关于新经济的表述正确的有①以知识经济为基础②以信息技术为主导③新经济是在经济全球化形势下出现的一种新的经济增长模式④新经济就是第三产业①②③④①②③②③④①③④
0	年月为了打击侵入我西沙群岛的南越当局毛泽东和中央军委决定从东海舰队抽调艘导弹护卫舰支援南海舰队由于战事紧急中国舰队决定直接通过台湾海峡按照蒋介石的命令长期控制台湾海峡的国民党海军舰队不仅没有阻拦还友好地向我海军舰队亮起请通过的信号这说明台湾国民党当局拥护和平统一一国两制主张坚持一个中国原则希望与共产党结成统一战线与共产党根本利益一致
0	年月日大陆原海协会会长汪道涵先生逝世中国国民党领导人马英九认为‘汪辜会谈’签了四项协议是两岸关系的最高峰新党领导人郁慕明在哀悼电文中说九二会谈虽成绝响两岸新局已然展开先生之行开两岸和平大门；先生之德受全球华人景仰对上述材料的解读正确的是汪辜会谈促使海峡两岸长期隔绝的状态开始被打破汪辜会谈使海峡两岸关系迈出了历史性的重要一步九二会谈使海峡两岸对一国两制形成广泛认同九二会谈促成了海峡两岸通邮通商通航的实现
0	孙中山说专制时代人民之精神与身体皆受桎梏而不能解放故虽有为国民利害着想献身以谋革命者国民不惟不知助之且从而非笑与漠视之此事之必然者也这反映了孙中山推崇民有民治民享主张推翻专制统治倡导进行社会革命重视国民思想启蒙
0	神马都是浮云住伤不起等网络热词作为一种醒目的文化存在普遍流行于虚拟世界和现实生活中真实地折射出大众的社会心理同时影响着人们的思维和表达方式这表明人们面临着文化消费的多重选择人们在实践中创造和发展文化大众传媒的商业性影响越来越大大众文化对社会发展产生消极影响
0	年身居北京的张某有紧急情况需告知在上海的一位亲戚他可以选择的方式是①用飞机传送信件②通过发电报的方式③打电话④依靠驿站和通信局传送信息①②②④②③①④
0	世纪中后期信仰再次产生严重的危机宗教真理之金同那个盛装它的古老破旧的钱袋一起丢弃了而且再也找不回来了这主要是由于马丁·路德提出信仰得救与上帝直接对话牛顿创立经典力学理论摆脱神学对科学的束缚达尔文发表物种起源否定生物神创说爱因斯坦提出相对论突破近代物理学理论框架
0	法国数学家和天文学家拉普拉斯曾经这样说过不会产生两个牛顿因为要发现的世界只有一个牛顿所发现的世界是指微积分反射望远镜光的色散原理三大运动定律
0	从根本颠覆了上帝造人说的是进化论血液循环学说细胞学说植物分类法
0	年达尔文在物种起源一书中提出了物竞天择适者生存的生命进化规律随后很多西方宣扬白人种族优越的人用此理论来解释社会发展并在西方政界和学界形成了风靡一时的社会达尔文主义这种解释社会发展的理论鼓舞了北美人民的抗英斗争推动了近代自然科学的产生正确揭示了人类社会发展规律是资本主义国家侵略扩张的说辞
0	毛泽东反对将他与马克思恩格斯列宁斯大林并列起来认为如果并列起来一提就似乎我们自己有了一切似乎主人就是我而请马恩列斯来做陪客我们请他们来不是做陪客的而是做先生的我们做学生从中我们可以看出毛泽东的学说全盘吸收他们的思想主张与他们的思想主张一脉相承完全超越他们的思想主张完全囊括了他们的思想主张
0	下面是某同学学习近代历史某一专题后的总结该历史专题的主题是抗争探索屈辱复兴
0	从实力上讲孙中山比起洪秀全来相差不知几千万里了而偌大的清帝国不亡于洪杨却被孙文几个口号叫垮了何哉最确切的回答是消政府舆论管制不成功三民主义符合历史潮流革命成功重在舆论宣传洪秀全不注意斗争策略
0	大国崛起解说词三百年前人类的思想还充斥着迷信和恐惧水为什么会往低处流太阳为什么会升起落下这些今天看来简单至极的问题在当时却是根本无法认识和把握的这些当时却是根本无法认识和把握的问题终于被人类破解的标志性科学成就是牛顿的经典力学达尔文进化论爱因斯坦相对论普朗克量子论
0	文学家沙汀在闸忆故乡在辛亥革命后服装的变化时说那时人家把辛亥革命称为光复意思是兴汉灭清男的一般装束是用黑绫子黑纱帕包头后头吊半截说是给崇祯皇帝明朝末代皇帝戴孝这作为个案可以反映民族主义被民众狭隘理解民权主义获得广泛认同民众的审美情趣发生变化民生主义最为当时所需
0	牛顿的发现给人类带来从未有过的自信曾经匍匐在上帝脚下的人类终于大胆地抬起头来开始用自己理性的眼光打量世界这主要肯定牛顿的发现直接推动天文学的革命使人类彻底摆脱神学的束缚促使人类开始关注现实生活促成理性与思想的自由发展
0	社会变革是中国近代化的前提在民族危机不断加剧的过程中中国近代不同的阶级阶层政治集团为了摆脱民族危机使中国走上富强道路主张向西方学习先后对中国社会提出一系列改革设想世纪末下列人物主张向西方学习对中国社会进行最彻底变革的是李鸿章康有为孙中山李大钊
0	他看到了简单的规则并从中揭示出循环往复的规律所以启发我们继续探索希望用数学法则来揭示经济的周期和人类的行为我们相信宇宙中的问题是可以解决的材料中他发现自由落体定律奠定了近代实验科学的基础发现自然世界规律启发人们探寻社会运行规律解决了热辐射问题把研究领域深入到微观世界揭示时空的相对性改变了人们认识世界的角度
0	世纪年代梅纳德凯恩斯出版了就业利息和货币通论引发了经济学说史上的革命世纪年代后西方出现了新的经济学派有人认为该流派就是对凯恩斯革命的反革命下列属于该流派思想主张的是完全肯定国家干预下的市场改革通过高福利来消除贫富差距加强自由经济成分减少国有企业的比重反对经济全球化
0	年月中宣部部长陆定一发表讲话说我国的历史证明如果没有对独立思考的鼓励没有自由讨论那么学术发展就会停滞相反有了自由讨论学术就能迅速发展这一讲话强调多研究历史以服务现实有利于双百方针的全面贯彻方便了文学领域的统一领导提高了文艺工作者的社会地位
0	年法国作家拉美特利在其发表的人是机器中指出宇宙中没有神只有运动的物体最复杂的物体是人人是一部自我调节的机器这部机器的运转全靠燃料这种观点反映出科学发展对人的思维产生重大影响宗教神学的说教已被冲破人文主义思想在欧洲得到广泛传播启蒙运动促进了思想解放
0	魔幻现实主义作品既坚持反映社会现实生活的原则又在创作方法上插入许多神奇怪诞的幻景年中国作家莫言获得诺贝尔文学奖其获奖理由是莫言的魔幻现实主义作品融合了民间故事历史和当代社会这一评价说明莫言的作品深刻反映了日益尖锐的社会矛盾开启了现代小说创作的一个新流派兼具现实主义和现代主义风格以想象和夸张的手法塑造人物
0	俄国十月社会主义革命进程中出现过两个政权并存的特殊局面标志这一局面结束的事件是二月革命的发生四月提纲的提出七月事件的发生十月革命的胜利
0	年月台湾当局外交部规定今后凡对外提及人陆时改称红色中国或共产党中国为中共政权；提到自己时将自由中国改称中华民国这些提法的改变反映出其坚持了一个中国的理念放弃了敌视人陆的原则立场发出了谋求两岸和解的信号响应了一国两制的方针
0	全球通史中写道年出现于全欧洲的厌战和失败主义情绪在俄国表现得最为强烈最为普遍这主要体现在推翻沙皇政权发表四月提纲推翻临时政府通过和平法令
0	据统计从年月至年月中共中央国务院及委托有关部门召开的协商会座谈会情况通报会达次自年至年底各地中共党委共召开协商会座谈会情况通报会次这说明我国政府注重发挥民主人士的参政议政作用注重发挥民主人士的依法监督作用重视发挥民主党派的执政参政作用重视民主党派民主建设的核心作用
0	科学与宗教在人类起源问题上产生分歧的根源是物种的数量特定的地理环境气候的差异生产力发展水平
0	戊戌维新期间金田起义常被康有为借来作为迫使皇帝变法的力量这是用反清来促成革新；辛亥革命时期孙中山自觉接受了太平天国反清的正面影响和因争权夺利而导致分裂火并的反面教训这反映出太平天国运动搅乱了社会政治制度促进了政治变革进程改变了封建生产关系实现了资本主义理想
0	‘人民委员’部长命令将土地划分给农民不给原主人任何赔偿；对银行国有化在此过程中没收私人账户的存款；将工厂的控制权交给工人；并开始与德国谈判有关结束战争的条约问题上述举措实施的背景是巴黎进行无产阶级专政的尝试二战中法国即将战败俄国推翻了资产阶级临时政府中华人民共和国成立
0	年月日国家主席习近平在会见台湾领导人马英九时强调两岸双方应该坚持‘九二共识’巩固共同政治基础共谋中华民族伟大复兴材料中九二共识的核心是和平统一一国两制一个中国高度自治
0	海峡交流基金会于月日举办大陆台商中秋节座谈联谊活动台湾地区领导人马英九致词表示两岸关系相合则旺相离则伤相反则荡两岸相合的关键在于发表告台湾同胞书提出一国两制坚持九二共识实现两岸三通
0	年美元贬值约年美元贬值各国放弃与美元挂钩的固定汇率材料中美元两度贬值都是为了拓展国际贸易稳定美元汇率平抑国内物价协调全球经济
0	世纪年代中期蒋介石曾责问日本右翼元老石井道日本豢养台独还允许他们成立临时政府不是欺人太甚嘛之后他指示台湾当局相关负责人和媒体发表谈话或刊发文章揭露和谴责日本政府及其右翼政客支持台独制造两个中国之行径这表明蒋介石倾向于中共和解希望台湾回归中国承认新中国地位坚持一个中国论
0	年月毛泽东在给华中局等单位的电报中指出你们必须将这种市的县的各界人民代表看成是团结各界人民动员群众完成剿匪反霸恢复与发展生产恢复与发展文化教育直至完成土地改革的极重要的工具这反映出新中国初期政治协商成为统战的重要方式民主政策深得民心人民代表大会制度已初步形成中央允许地方自治
0	世纪年代初苏联决定通过合并企业和撤销管理局的办法建立生产联合公司精简管理环节有研究表明采取这一改革步骤使争权夺利的斗争更加具体这是因为上述改革使当权者的利益受损完全背离了斯大林模式客观上造成思想的混乱使国家体制更加僵化
0	牛顿在其原理序言中阐述了他探讨自然现象的方法从运动现象来研究自然力而后从这些力去论证其他现象自原理问世以来我们已经见证了牛顿研究方法的罕见的成功这说明牛顿的方法与理论可适用于解释和预见部分自然现象体现出实验与数学计算结合的特征在实践中被证明它的实际价值有限足以解释自然界中的各种物理现象
0	孙中山认为可说民生就是人民的生活社会的生存国民的生计群众的生命便是民生就是政治的中心就是经济的中心和种种历史活动的中心在此孙中山强调解决民生问题是国家之根本应通过合理分配社会财富改善民生民生主义是三民主义的核心民生问题解决就是政治问题的解决
0	美国人法利斯拥有一个小公司他的公司之所以发展起来是因为我们能制造最好的橡胶轮胎并以较低的价格销售出去但在世纪年代他却说假若我们按照他们出售其产品的价格出售大公司借着巨大的全国性销售网络很快会将我们挤出市场这在一定程度上说明经济危机影响了小企业的正常发展以工代赈妨碍了小企业的正常运行新政无法根除资本主义的基本矛盾政府干预经济不利于企业正常竞争
0	年月苏共二十大召开赫鲁晓夫在会上批判了对斯大林的个人崇拜这一事件也影响到了中国吴冷西在忆毛主席中这样写道赫鲁晓夫这次揭了盖子又捅了篓子对揭了盖子解析正确的是彻底摆脱了斯大林模式对苏联的束缚破除了对斯大林一切都是正确的迷信苏联放弃与美国的对抗苏联走上了全面纠正错误的斯大林模式之路
0	毛泽东思想的形成与发展大致经历了国民革命时期土地革命时期抗日战争时期与社会主义革命和建设时期四个阶段毛泽东在第三阶段的理论的贡献在于创造性提出农村包围城市武装夺取政权的革命道路和工农武装割据思想提出中国革命两步走战略系统完整地阐述了新民主主义革命的科学概念分析中国社会形态和阶级状况坚持无产阶级领导权和依靠农民进行革命斗争创造性地提出了人民民主专政的理论采用民主方法解决人民内部矛盾的问题
0	据美国盖洛普公司在世纪年代的三次民意调查显示坚信上帝造人的美国成年受访者达以上；作为达尔文故乡的英国相信物种的进化非由神定的人也不到成这说明科学和宗教在人类起源问题上的分歧仍然很大这一分歧的根源在于教育的进步状况世界观的认识差异科学的发达程度生产力的水平高低
0	人们由此发现原来整个错综复杂扑朔迷离的自然界不过是一个按某种法则运转的巨大的机械装置而其中并没有上帝的地盘上述认识的产生是由于伽利略自由落体定律的提出爱因斯坦相对论的创立普朗克量子力学理论的问世牛顿经典力学体系的建立
0	毛泽东思想被确立为中国共产党的指导思想是在国民革命时期土地革命时期抗日战争时期解放战争时期
0	毛泽东在年致信宋庆龄新的政治协商会议将在华北召开中国人民革命历尽艰辛中山先生遗志迄今始告实现以下关于当时孙中山遗志即将实现情况的表述不正确的是推翻帝国主义势力取得民族独立建立新民主主义政权保障民主权利确立社会主义制度实现民生幸福扫除现代化发展障碍迈向民族振兴
0	在现代化进程中各国对土地所有制的处置方式不一有的允许土地自由买卖有的废除土地私有制以下分别对应这两种方式的是圈地运动／明治维新明治维新／十月革命十月革命／年改革年改革／圈地运动
0	香港澳门的回归是一国两制伟大构想的成功实践一国两制中的两制是指两种法律制度两种经济制度两种社会制度两种军事制度
